title_id,title,genre,authors,weekdays,length,subscriber,rating,views,likes,status,daily_pass,synopsis
78,UnderPrin,Supernatural,smbryms,Released,326,610808,9.27,64300000,2900000,COMPLETED,False,"Jin is a famous singer whose true identity is Lord Perdien, the legendary demon lord. Having withheld his secret for years to give his son Mi-Ryu a normal life in the human world, he is forced to take action when Mi-Ryu is threatened. Now that his demonic powers have been awakened, Jin will fight anything to protect his son."
854,Big Jo,Romance,Jungle Julia,Released,169,547373,9.15,75600000,5700000,COMPLETED,False,"Jo doesn't take crap from no one. 

Being fat as a teenager isn't easy, even when you know you're awesome. Watch as the clever Joan Rodriguez deals with school, bullies and all those people trying to change her."
635,Apocalyptic Horseplay,Supernatural,Boredman,Released,211,151671,9.72,17400000,1400000,COMPLETED,False,"The terrible Horsemen of the Apocalypse have reformed and sworn off their ancient ways. Now retired and leading peaceful lives in a small town of England, these ancient calamities eventually find their anonymity, as well as their very existence, threatened by the arrival of one nosy student journalist… and a child who could bring about the End of the World."
1796,Version Day and Night,Drama,dewkneelight,Released,24,466050,9.48,10800000,1200000,COMPLETED,False,"Candy always dreamed of something more exciting than her secret double life. Sure, there’re her illicit nighttime meetings with Shun, the handsome class president with a double life of his own, but what good are cloaks without a little dagger? Lucky (or unlucky) for her, the new transfer student Jean is here to shake things up, and he just found out about Candy and Shun’s covert hobby. Can the pair keep themselves out of trouble, or will the covers get ripped off their private lives?"
1381,Cat Loaf Adventures,Slice of life,kyutepastry,Released,216,338279,9.6,25800000,2300000,COMPLETED,False,Follow the adventures of Cat Loaf and other pastry treats!
70,Magician,Fantasy,Serae Kim,Released,525,200845,9.66,41400000,2600000,COMPLETED,False,"Iremy and Enz follow the Ethermask around the world looking for a lost magic. They make friends, defeat enemies, and uncloak the mystery of the Ethermask's immortality along the way."
396,Catharsis,Fantasy,Ahniki,Released,183,648520,9.56,62900000,3400000,COMPLETED,False,Not Avaliable
1451,Aphrodite IX,Sci-fi,"Matt Hawkins, Stjepan Sejic",Released,33,125163,8.79,2400000,167621,COMPLETED,False,The Aphrodite protocol was initiated in an attempt to save humanity from a predicted extinction level event. Its mission was to engineer humans that could survive via technological singularity and genetic enhancement to repopulate the Earth.
671,Dents,Sci-fi,"Beth Behrs & Matt Doyle, Sid Kotian",Released,79,255626,9.46,12700000,898865,COMPLETED,False,"Dents is an apocalyptic journey to the year 2111, where more than half of the world’s population has been wiped out by an ancient plague. After a vaccination is developed, there is a massive increase in the birth of identical twins possessing extraordinary powers, known in society as “Dents.” Following an incident at school, Eleanor learns that she herself is a Dent, separated from her twin at birth, and is quickly swept into an underground society of other Dents trying to survive."
1363,April Flowers,Fantasy,ccustard,Released,39,379314,9.45,16200000,1300000,COMPLETED,False,"Ghosts and demons roam the earth, and it's up to exorcists to stop them. Powerful, fearless, and courageous- it's April's dream to become an exorcist, and when she's admitted into Elden Academy, the top school for exorcism, she's more than excited to start. However, the appearance of an unexpected roommate reveals the secrets and lies that lay within the world of ghost hunting."
1284,Lorna,Slice of life,Benji Nate,Released,65,56021,8.47,4400000,408361,COMPLETED,False,"You don't want to mess with Bad Girl Lorna or her motley crew of cats, raccoons, and best friend Norma."
1327,Pacific Rim: Amara,Sci-fi,"Cavan Scott / Zhang Ran, BigN",Released,10,114989,9.15,1700000,89502,COMPLETED,False,"As the Kaiju Wars rage on, Pacific Rim: Amara follows the young heroine whose life shattered when she is orphaned during a devastating monster attack. Fighting to survive as her city is destroyed, she finds shelter with a grumpy mech-inventor named Kai and his closest companion, Hannah. The trio forms an unlikely family in the aftermath of the invasion, looking out for one another and scavenging old mech parts to build their very own Jaeger, a pilotable giant robot with the power to protect Amara from the monsters that took everything from her."
397,Roar Street Journal,Slice of life,Bonnie Pang,Released,309,63190,9.65,11500000,1100000,COMPLETED,False,"Created and run by animals, Roar Street Journal provides a selection of stories and comics to bring a smile to your everyday life."
185,Hellper,Fantasy,SAKK,Released,189,206932,9.74,26700000,1300000,COMPLETED,False,"When the leader of a biker gang dies and finds himself with a ticket to Hell, he sets out on a quest to change his fate. He needs to collect 100 black bracelets of other condemned souls to qualify for reincarnation."
1197,Have You Any Fear?,Horror,Various Artists,Released,10,227260,8.61,4900000,198482,COMPLETED,False,A seasonal anthology exploring the sinister nature of classic children's nursery rhymes.
988,Late Bloomer,Romance,zealforart,Released,31,325783,9.25,16100000,769315,COMPLETED,False,"Meet Mai, a woman born with a flower bud growing from her belly. The rare condition, Botanical Development has followed her from childhood into adulthood. In order to rid the bud it has to bloom and be deflowered. But the bud will only bloom once Mai has found a mate. Unfortunately Mai is awkward and inexperienced when it comes to the dating world. Join this eccentric twenty-six year old on her journey to becoming deflowered in Late Bloomer."
1018,Dragnarok,Fantasy,"KPJ, Magmi",Released,25,364631,9.47,10700000,460861,COMPLETED,False,"Dragnarok is a fantasy story set in Aradel, the world where humans and dragons used to live together in peace and harmony."
987,Power Ballad,Superhero,Molly Brooks,Released,26,38879,9.15,1200000,108870,COMPLETED,False,"As personal assistant to an international pop star, Meera Verma has her hands full trying to keep the gorgeous and talented Carina Peterson primped, polished, and mostly on time. As personal assistant to a Los Angeles-based masked vigilante, Meera has her hands full repairing body armor, stitching up knife wounds, and generally doing everything in her power to keep the mysterious and reckless Skeleton alive and out of trouble.
Carrie's just trying to make some music and fight some crime."
507,LESSA 2 - The Crimson Knight,Action,POGO,Released,110,180511,9.79,16300000,906270,COMPLETED,False,"There are attacks everyday and people suddenly changed into Deman. But I... should look for my sister; also, the Gods are here to help humans to prevent the attacks."
81,Gepetto,Sci-fi,Jewon Yeon,Released,161,172337,9.78,15200000,760634,COMPLETED,False,"A hundred years ago, the genius inventor behind androids, Professor Gepetto, left behind a mysterious inheritance. After the war between humans and androids has ravaged the planet, androids start to break down and run out of time, while humans are struggling to survive in the lifeless wasteland that is Earth. A single blue-haired android left behind in the Professor's estate may be the key to solving the crises as decades-old plans are finally set into motion."
76,Aisopos,Drama,"Yangsoo Kim, Dogado",Released,130,62302,9.72,5800000,308101,COMPLETED,False,"When his parents' love affair draws the ire of a powerful ruler in Ancient Greece, a young Aesop is taken away to become a slave under one of the most powerful men in the city. You know his fables, but do you know his story?"
90,Magical 12th Graders,Superhero,"seri, Biwan",Released,143,163975,9.33,12300000,636400,COMPLETED,False,"After the death of her older sister, Yeorum Han enters her final year of high school. But when a nap in class runs long, she wakes up to find her biology teacher and best friend in cosplay... fighting monsters?! Faced with death, Yeorum chooses the path of a magical girl, and resolves to find out the truth behind her sister's suicide."
436,Under the Aegis,Fantasy,VIMEDDIEE,Released,93,93318,9.75,11600000,602770,COMPLETED,False,"This is a story about the struggle for peace and the search for something precious that has been lost for over a thousand years. Six young people, with the help of the ancient weapons that chose them, must work together to solve a millennial mystery before they too become lost."
388,Friday: Forbidden Tales,Thriller,BAE jin soo,Released,97,196158,9.2,14100000,592305,COMPLETED,False,"Every Friday, forbidden tales will be revealed."
387,Snailogy,Slice of life,Snailords,Released,123,353005,9.4,35300000,2700000,COMPLETED,False,"I like writing jokes people don't laugh at. Lighthouse for lost souls with social anxiety, depression, gender dysphoria...and more."
747,National Dog Day 2016,Slice of life,Various Artists,Released,32,38583,9.52,2900000,191986,COMPLETED,False,Your beloved creators came together for LINE Webtoon's first anthology series to celebrate National Dog Day. Let's get this puppy party started!
